country_iso3;cfr;IMO;registration_number;external_marking;ship_name;ircs;mmsi;loa;type;mt_activated;comment
FIN;IRL000I10545;7922415;N/A;FIN-1139-T;GOLDEN ROSE;OJ9434;230035100;38.6;>25m;false ;
FIN;GBR000B13857;8619819;N/A;FIN-1145-T;SANTOS;OH3712;230061850;33.51;>25m;false ;
FIN;IRL000I10810;7817153;N/A;FIN-164-O;MENHADEN;OJLM;230122280;27.02;>25m;false ;
FIN;SWE000006791;6721357;;FIN-118-V;WESTFJORD;OJPJ;230627000;39.82;>25m;false ;
FIN;SWE000009795;8322765;;FIN-1146-T;SILVERFORS;OJRS;230665000;40.05;>25m;false ;
FIN;FIN000100002;8912778;;FIN-1111-U;ROXEN;OJPD;230941650;37.92;>25m;false ;
FIN;DNK000012310;6900563;N/A;FIN-168-V;HANNE;OJQD;230942350;34.7;>25m;false ;
FIN;SWE000007126;8404771;;FIN-13-V;Sonnskär;OJKN;230983690;33.77;>25m;false ;
FIN;SWE000007312;;N/A;FIN-175-T;OLYMPOS;OI7939;230987140;37.74;>25m;false ;
FIN;GBR000A10729;7367641;N/A;FIN-138-T;NESSIE;OJ3134;230987350;41.09;>25m;false ;
FIN;FIN000110040;8580991;N/A;FIN-145-O;Baltic;OI5951;230996090;27.3;>25m;false ;
FIN;DEU000120400;8332277;;FIN-14-V;CHRISTINA JARCHAU;OF7544;230996190;33.34;>25m;false ;
GBR;;9795763;LH356;;HENK SENIOR;;232006364;;Demersal seiners;false ;
GBR;;9828821;LT43;;ANNALIJDIA;;232015678;;Demersal seiners;false ;
GBR;;9847255;H144;;JANNETJE CORNELIS;;232018240;;Demersal seiners;false ;
GBR;;9850379;FD157;;JACOBA MARIA;;232023795;;Demersal seiners;false ;
GBR;;9863522;PD141;;NEELTJE;;232024332;;Demersal seiners;false ;
GBR;;9863534;LH357;;GOOD HOPE;;232025014;;Demersal seiners;false ;
GBR;;9848792;LT295;;JONGE JOHANNES;;232026100;;Demersal seiners;false ;
GBR;;9877389;GY127;;HENDRIKA JACOBA;;232031183;;Demersal seiners;false ;
GBR;;9242003;PW447;;LOUWE SENIOR;;235003170;;Demersal seiners;false ;
DNK;GBR000C17961;9274795;GBR000C17961;S349;GITTE;OUHY;235006280;64;>25m;false ;
GBR;;9241994;E104;;ANSGAR;;235051671;;Demersal seiners;false ;
GRC;GRC000033337;8811431;Ν294;ΝΧ294;ΜΑΡΙΑ Β;SW5816;237004000;25.6;>25m;false ;MMSI from ORBIS
GRC;GRC000005547;8790144;Ν17;ΝΑ17;ΑΡΓΥΡΟΥΛΑ Κ.;SW3201;237015000;25.9;>25m;false ;MMSI from ORBIS
GRC;GRC000027378;8688913;Ν114;ΝΑ114;ΠΑΝΑΓΙΑ ΘΑΛΑΣΣΙΝΗ;SX5703;237029000;29.25;>25m;false ;MMSI from ORBIS
GRC;GRC000027370;8688858;Ν113;ΝΑ113;ΝΙΚΟΣ;SV5171;237034000;29;>25m;false ;MMSI from ORBIS
GRC;GRC000027340;8697079;Ν253;ΝΚ253;ΚΑΠΕΤΑΝ ΠΑΝΤΕΛΗΣ;SV3672;237041000;28;>25m;false ;MMSI from ORBIS
GRC;GRC000027183;8790156;Ν34;ΝΑ34;ΓΙΑΝΝΗΣ ΚΟΥΤΣΟΥΡΗΣ;SW3222;237045000;27.65;>25m;false ;MMSI from ORBIS
GRC;GRC000002503;8696960;Ν9608;ΝΠ9608;ΜΑΡΙΑ;SW2157;237046000;27.25;>25m;false ;
GRC;GRC000026060;8787989;Ν323;ΝΚ323;ΘΑΣΟΣ;SW7089;237048000;25.8;>25m;false ;
GRC;GRC000022413;8694742;Ν235;ΝΘ235;ΝΤΑΟΥΛΤΖΗΣ Γ;SX8905;237127000;33.92;>25m;false ;MMSI from ORBIS
GRC;GRC000022259;8694730;Ν1239;ΝΘ1239;ΜΕΓΑΣ ΑΛΕΞΑΝΔΡΟΣ;SX2404;237131000;32.8;>25m;false ;MMSI from ORBIS
GRC;GRC000022299;8694766;Ν805;ΝΘ805;ΔΗΜΗΤΡΙΟΣ Κ;SX5634;237132000;32.2;>25m;false ;MMSI from ORBIS
GRC;GRC000022365;8787173;Ν861;ΝΘ861;ΙΩΑΝΝΗΣ;SW5195;237142000;30;>25m;false ;MMSI from ORBIS
GRC;GRC000022258;8694637;Ν27;ΝΜ27;Π.Γ.ΨΑΡΡΟΣ;SX4552;237147000;28.6;>25m;false ;MMSI from ORBIS
GRC;GRC000006664;8697225;Ν397;ΝΧ397;ΑΓΙΟΣ ΛΑΥΡΕΝΤΙΟΣ;SX4332;237149000;28.5;>25m;false ;MMSI from ORBIS
GRC;GRC000021494;8694261;Ν702;ΝΘ702;ΤΑΝΙΑ-ΣΤΡΑΤΟΣ;SW9211;237151000;28.45;>25m;false ;MMSI from ORBIS
GRC;GRC000021990;8697380;Ν310;ΝΚ310;ΜΑΡΑΚΙ;SW6336;237155000;28.3;>25m;false ;
GRC;GRC000006367;8696647;Ν431;ΝΧ431;ΚΑΠΤΑΘΑΝΟΣ;SW6198;237161000;27.8;>25m;false ;MMSI from ORBIS
GRC;GRC000022359;8694285;Ν845;ΝΘ845;ΝΑΥΤΙΛΟΣ ΙΙ;SX7499;237163000;27.8;>25m;false ;MMSI from ORBIS
GRC;GRC000022333;8694235;Ν753;ΝΒ753;ΧΡΥΣΟΥΛΑ;SW5459;237164000;27.1;>25m;false ;MMSI from ORBIS
GRC;GRC000022414;8788268;Ν903;ΝΘ903;ΧΑΡΑΛΑΜΠΟΣ;SX8860;237178000;26.35;>25m;false ;MMSI from ORBIS
GRC;GRC000041013;8695679;Ν241;ΝΧ241;ΓΕΩΡΓΙΟΣ Ζ. ΙΙ;SX2112;237206000;28.25;>25m;false ;MMSI from ORBIS
GRC;GRC000024710;8694572;Ν62;ΝΙ62;ΚΩΝΣΤΑΝΤΙΝΟΣ;SV9846;237287000;29.15;>25m;false ;MMSI from ORBIS
GRC;GRC000025073;8694560;Ν68;ΝΝ68;ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ;SW3973;237291000;28.65;>25m;false ;MMSI from ORBIS
GRC;GRC000024694;8691312;Ν10066;ΝΠ10066;ΣΑΡΩΝΙΚΟΣ;SW2731;237292000;28.2;>25m;false ;MMSI from ORBIS
GRC;GRC000021308;8787161;Ν1079;ΝΘ1079;ΚΑΒΟΝΤΟΡΟ ΙΙ;SV5951;237295000;28;>25m;false ;MMSI from ORBIS
GRC;GRC000025259;8694273;Ν1151;ΝΘ1151;ΠΑΝΑΓΙΑ ΜΗΧΑΝΙΩΤΙΣΣΑ;SW6038;237299000;27.5;>25m;false ;MMSI from ORBIS
GRC;GRC000024693;8696568;Ν349;ΝΣ349;ΑΝΑΣΤΑΣΙΟΣ;SV8730;237302000;27.37;>25m;false ;
GRC;GRC000026065;8689072;Ν136;ΝΑ136;ΚΑΠΕΤΑΝ ΦΩΤΗΣ ΙΙ;SX4553;237334000;30.3;>25m;false ;MMSI from ORBIS
GRC;GRC000026067;8787484;Ν281;ΝΚ281;ΤΣΑΓΚΑΡΗΣ;SX6816;237335000;27.3;>25m;false ;MMSI from ORBIS
GRC;GRC000026057;8787496;Ν255;ΝΚ255;ΚΑΠΕΤΑΝ ΠΑΡΑΣΧΟΣ;SV3561;237337000;26.03;>25m;false ;MMSI from ORBIS
GRC;GRC000026063;8787769;Ν271;ΝΚ271;ΑΜΑΛΙΑ;SV2798;237341000;25.34;>25m;false ;MMSI from ORBIS
GRC;GRC000015753;8697005;Ν9;ΝΚ9;ΠΕΤΡΟΣ ΜΑΡΙΑ;SW7127;237382000;26.3;>25m;false ;
GRC;GRC000014505;8694663;Ν03;ΝΝ03;ΣΙΔΗ;SW5087;237430000;26.98;>25m;false ;MMSI from ORBIS
GRC;GRC000013209;8612184;Ν359;ΝΠ359;ΜΑΡΙΑ-ΚΩΝΣΤΑΝΤΙΝΟΣ;SW4333;237441000;28;>25m;false ;MMSI from ORBIS
GRC;GRC000003066;8694754;Ν366;ΝΚ366;ΑΛΕΞΑΝΔΡΟΣ;SX8165;237457000;31;>25m;false ;MMSI from ORBIS
GRC;GRC000042755;8690538;Ν6827;ΝΠ6827;ΑΣΤΕΡΙ;SX6076;237468000;29;>25m;false ;MMSI from ORBIS
GRC;GRC000002733;8690526;Ν6009;ΝΠ6009;ΚΩΝΣΤΑΝΤΙΝΟΣ;SX2094;237470000;28.95;>25m;false ;MMSI from ORBIS
GRC;GRC000012251;8688781;Ν784;ΝΚ784;ΑΓΙΟΣ ΣΠΥΡΙΔΩΝ;SW9474;237475000;28.9;>25m;false ;
GRC;GRC000002765;8696661;Ν379;ΝΜ379;ΣΤΑΥΡΟΣ;SX2758;237478000;28.75;>25m;false ;MMSI from ORBIS
GRC;GRC000002656;8699742;Ν5496;ΝΠ5496;ΝΙΚΟΛΑΟΣ Α;SW8410;237482000;28.7;>25m;false ;MMSI from ORBIS
GRC;GRC000002713;8699728;Ν220;ΝΚ220;ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ;SX2038;237484000;28.5;>25m;false ;MMSI from ORBIS
GRC;GRC000001350;;Ν13192;ΝΠ13192;ΚΑΠΕΤΑΝ ΑΛΕΚΟΣ;SV2264;237502000;26.7;>25m;false ;
GRC;GRC000034219;7042203;Ν305;ΝΚ305;ΘΟΔΩΡΑ;SV2091;237503000;27.92;>25m;false ;
GRC;GRC000002766;8698815;Ν6183;ΝΠ6183;ΑΓ.ΧΑΡΑΛΑΜΠΟΣ ΙΙ;SX2771;237506000;27.75;>25m;false ;MMSI from ORBIS
GRC;GRC000006363;8774023;Ν11231;ΝΠ11231;ΟΔΥΣΣΕΥΣ;SW5951;237511000;26.86;>25m;false ;MMSI from ORBIS
GRC;GRC000002828;8689527;Ν1370;ΝΘ1370;ΠΑΝΤΟΚΡΑΤΩΡ;SX3826;237516000;26.7;>25m;false ;MMSI from ORBIS
GRC;GRC000000482;8327519;Ν2943;ΝΠ2943;ΑΡΓΟΚΟΙΛΙΩΤΙΣΣΑ;SV7346;237517000;26.6;>25m;false ;MMSI from ORBIS
GRC;GRC000001346;8704200;Ν268;ΝΧ268;ΑΓΙΟΣ ΙΩΑΝΝΗΣ ΙΙ;SV4996;237519000;26.5;>25m;false ;MMSI from ORBIS
GRC;GRC000000499;8612196;Ν4045;ΝΠ4045;ΕΛΕΝΗ Κ;SW3416;237525000;26.05;>25m;false ;MMSI from ORBIS
GRC;GRC000002767;8690124;Ν362;ΝΚ362;ΙΩΑΝΝΗΣ Κ ΙΙ;SX2779;237536000;28.5;>25m;false ;
GRC;GRC000002774;8788672;Ν75;ΝΑΝ75;ΑΝΤΩΝΙΟΣ;SW5481;237538000;29;>25m;false ;MMSI from ORBIS
GRC;GRC000001368;8698695;Ν6;ΝΡ6;ΚΑΠΕΤΑΝ ΜΙΧΑΛΗΣ;SV9669;237613000;28.28;>25m;false ;MMSI from ORBIS
GRC;GRC000006424;8695071;Ν11349;ΝΠ11349;ΠΛΑΤΑΜΩΝ;SW7972;237644000;27.77;>25m;false ;MMSI from ORBIS
GRC;GRC000006616;8697251;Ν363;ΝΧ363;ΑΛΜΠΕΡΤΑ ΙΙ;SX6538;237653000;27.35;>25m;false ;MMSI from ORBIS
GRC;GRC000005794;8694558;Ν293;ΝΧ293;ΚΗΡΥΚΑΣ;SV8652;237654000;27.27;>25m;false ;MMSI from ORBIS
GRC;GRC000006646;8698308;Ν353;ΝΧ353;ΑΓΙΟΣ ΣΩΣΤΗΣ II;SX7481;237656000;26.7;>25m;false ;
GRC;GRC000032966;8696178;Ν182;ΝΧ182;ΒΑΣΙΛΕΙΟΣ;SW9156;237697000;29;>25m;false ;MMSI from ORBIS
GRC;GRC000032039;9034535;Ν154;ΝΧ154;ΝΑΥΤΙΛΟΣ;SV9025;237698000;28.63;>25m;false ;
GRC;GRC000032026;8708567;Ν52;ΝΝ52;ΑΦΟΒΟΣ ΙΙ;SV3346;237699000;28;>25m;false ;MMSI from ORBIS
GRC;GRC000032051;8695875;Ν186;ΝΧ186;ΣΤΥΛΙΑΝΟΣ Φ.;SX7943;237801000;27;>25m;false ;MMSI from ORBIS
GRC;GRC000041000;8695124;Ν18;ΝΧ18;ΜΙΧΑΛΗΣ Κ;SW5865;237802000;29.56;>25m;false ;MMSI from ORBIS
GRC;GRC000041012;8694998;Ν239;ΝΧ239;ΜΙΧΑΛΗΣ Β;SX2368;237805000;28.9;>25m;false ;MMSI from ORBIS
GRC;GRC000028157;8787795;Ν11;ΝΛ11;ΠΕΤΡΟΣ Κ;SX5665;237870000;28.6;>25m;false ;MMSI from ORBIS
GRC;GRC000560510;8787771;Ν317;ΝΚ317;ΕΥΑΓΓΕΛΙΣΤΡΙΑ;SX8502;237871000;29.1;>25m;false ;MMSI from ORBIS
GRC;GRC000021192;8699730;Ν229;ΝΚ229;ΣΤΥΛΙΑΝΗ;SV5345;237876000;28.3;>25m;false ;MMSI from ORBIS
GRC;GRC000022474;8787068;Ν961;ΝΘ961;ΜΙΧΑΛΗΣ Τ;SY3195;237880000;30;>25m;false ;MMSI from ORBIS
GRC;GRC000022430;8694704;Ν938;ΝΘ938;ΜΑΚΕΔΝΟΣ;SY2039;237881000;34.4;>25m;false ;MMSI from ORBIS
GRC;GRC000022439;8690423;Ν21;ΝΑ21;ΓΙΩΡΓΟΣ-ΝΙΚΟΣ;SY2165;237883000;28.2;>25m;false ;MMSI from ORBIS
GRC;GRC000022435;8690382;Ν923;ΝΘ923;ΠΑΝΑΓΙΑ Π;SY2054;237885000;28.15;>25m;false ;MMSI from ORBIS
GRC;GRC000002398;8697110;Ν677;ΝΒ677;ΙΩΑΝΝΗΣ-ΜΑΡΙΑ Τ.;SW3156;237889000;26.1;>25m;false ;MMSI from ORBIS
GRC;GRC000006626;8693102;Ν507;ΝΠ507;ΓΕΡΑΣΙΜΟΣ Δ;SX6841;237914000;25.55;>25m;false ;MMSI from ORBIS
GRC;GRC000006710;8698293;Ν424;ΝΧ424;ΑΓΙΟΣ ΦΑΝΟΥΡΙΟΣ;SY3110;237930000;28.5;>25m;false ;MMSI from ORBIS
GRC;GRC000033386;8789365;Ν13214;ΝΠ13214;ΑΓΙΟΣ ΡΑΦΑΗΛ;SV4242;237958000;25.3;>25m;false ;MMSI from ORBIS
HRV;HRV000016261;8773407;SJAJNI;ST R 324;SJAJNI;9A2207;238019940;25.6;>25m;false ;MMSI from ORBIS
HRV;HRV000002726;7622651;GRADINA I;;GRADINA I;9A6627;238060740;34.47;>25m;false ;MMSI from ORBIS
HRV;HRV000001442;6922157;VOLUJA;ST R 319;VOLUJA;9A3035;238103540;26.85;>25m;false ;MMSI from ORBIS
HRV;HRV000002397;9183180;RADULA;ST R 253;RADULA;9A8531;238118140;25.36;>25m;false ;MMSI from ORBIS
HRV;HRV000000782;7703089;ROŠO;ZD R 150;ROŠO;9AA2240;238161640;26.27;>25m;false ;MMSI from ORBIS
HRV;HRV000001549;8968882;SV. MARTIN;ST R 310;SV. MARTIN;9AA7615;238176440;25.27;>25m;false ;MMSI from ORBIS
HRV;HRV000000885;7302847;MARINERO II;ST R 217;MARINERO II;9A1346;238187240;29.52;>25m;false ;MMSI from ORBIS
HRV;HRV000002568;8939403;RIBAR;ZD R 149;RIBAR;9AA2125;238281140;26.9;>25m;false ;MMSI from ORBIS
HRV;HRV000001446;6406751;TULJAN;ZD R 92;TULJAN;9AA6508;238294140;25.79;>25m;false ;MMSI from ORBIS
HRV;HRV000000784;8983739;CICILO;ZD R 157;CICILO;9AA3622;238308040;30.9;>25m;false ;MMSI from ORBIS
HRV;HRV000001835;8969666;IVOŠ;ZD R 158;IVOŠ;9AA3635;238309540;30.9;>25m;false ;MMSI from ORBIS
HRV;HRV000002398;9043237;MAUROS;PU R 97;MAUROS;9A5581;238316240;25.65;>25m;false ;MMSI from ORBIS
HRV;HRV000015983;8773419;ZARA;RK R 15919;ZARA;9AA8096;238361240;26.45;>25m;false ;MMSI from ORBIS
HRV;HRV000003408;9043275;ŠIRAN;PU R 271;ŠIRAN;9AA4140;238361340;25.7;>25m;false ;MMSI from ORBIS
HRV;HRV000001544;9043263;ELIZABETA TRI;ZD R 167;ELIZABETA TRI;9AA4159;238363240;25.65;>25m;false ;MMSI from ORBIS
HRV;HRV000002577;8927060;ELIZABETA JEDA;ZD R 148;ELIZABETA JEDA;9A9875;238366840;25.23;>25m;false ;MMSI from ORBIS
HRV;HRV000004925;8680961;TACOMA;ZD R 213;TACOMA;9AA8122;238369040;37.1;>25m;false ;MMSI from ORBIS
HRV;HRV000002853;9241566;BLANKA;ZD R 161;BLANKA;9AA4508;238400840;28.96;>25m;false ;MMSI from ORBIS
HRV;HRV000001031;9043225;MAUROS JEDAN;PU R 96;MAUROS JEDAN;9A5582;238411040;25.65;>25m;false ;MMSI from ORBIS
HRV;HRV000001665;8979984;PARIS;PU R 153;PARIS;9AA4761;238430040;29.9;>25m;false ;MMSI from ORBIS
HRV;HRV000000811;8869220;ŽDRILO 2;RK R 147;ŽDRILO 2;9A3022;238445340;25.45;>25m;false ;MMSI from ORBIS
HRV;HRV000015208;8034966;BADIJA;;BADIJA;9A2168;238469540;33.42;>25m;false ;MMSI from ORBIS
HRV;HRV000000984;8975718;ARBUN II;ZD R 166;ARBUN II;9AA5097;238469740;28.2;>25m;false ;MMSI from ORBIS
HRV;HRV000000977;8975275;ARBUN I;ZD R 170;ARBUN I;9AA5098;238469840;28.2;>25m;false ;MMSI from ORBIS
HRV;HRV000001612;6727973;VOGA;ST R 245;VOGA;9A7288;238557240;30.71;>25m;false ;MMSI from ORBIS
HRV;HRV000000742;8928507;HRVATSKI USPJE;ZD R 104;HRVATSKI USPJE;9A4675;238561110;29.44;>25m;false ;MMSI from ORBIS
HRV;HRV000000911;7634616;NEMIRNA;ST R 260;NEMIRNA;9A2777;238602140;25.05;>25m;false ;MMSI from ORBIS
HRV;HRV000000726;8941602;OŠLJAK DVA;ZD R 120;OŠLJAK DVA;9A7327;238621510;31.4;>25m;false ;MMSI from ORBIS
HRV;HRV000003287;7427178;PELAGOS II;ZD R 168;PELAGOS II;9A8092;238624910;39.16;>25m;false ;MMSI from ORBIS
HRV;HRV000001513;6825660;CEZAR;ZD R 122;CEZAR;9A7338;238641410;27.72;>25m;false ;MMSI from ORBIS
HRV;HRV000001627;6712162;BRILJANT 1;ST R 15656;BRILJANT 1;9A6938;238654610;32.28;>25m;false ;MMSI from ORBIS
HRV;HRV000001621;8800858;OREB;PU R 15904;OREB;9AA5128;238742840;25.35;>25m;false ;MMSI from ORBIS
HRV;HRV000000743;8847856;FULIJA;ZD R 112;FULIJA;9A6440;238752140;30.3;>25m;false ;MMSI from ORBIS
HRV;HRV000002229;6406191;NEKTON;ZD R 123;NEKTON;9AA5316;238763240;25.05;>25m;false ;MMSI from ORBIS
HRV;HRV000003582;9242871;KORENAT;ZD R 172;KORENAT;9AA5332;238764940;27.4;>25m;false ;MMSI from ORBIS
HRV;HRV000003585;9242869;NOA;ZD R 171;NOA;9AA5333;238765040;27.4;>25m;false ;MMSI from ORBIS
HRV;HRV000002313;9498145;NEPTUN I;ZD R 212;NEPTUN I;9AA5375;238769140;39.9;>25m;false ;MMSI from ORBIS
HRV;HRV000002347;8970433;NAPREDAK II;ZD R 174;NAPREDAK II;9AA5389;238770640;28.85;>25m;false ;MMSI from ORBIS
HRV;HRV000001579;9481518;SARDINA I;ST R 15857;SARDINA I;9AA5395;238771340;39.95;>25m;false ;MMSI from ORBIS
HRV;HRV000001049;6711807;BRILJANT;ST R 269;BRILJANT;9A8579;238775240;32.28;>25m;false ;MMSI from ORBIS
HRV;HRV000002589;9515943;NEPTUN II;ZD R 211;NEPTUN II;9AA5464;238778540;39.8;>25m;false ;MMSI from ORBIS
HRV;HRV000002904;8983870;MARLIN;ZD R 180;MARLIN;9AA5610;238794240;30.8;>25m;false ;MMSI from ORBIS
HRV;HRV000001260;8657122;GALO;ZD R 156;GALO;9AA5854;238825840;25.2;>25m;false ;MMSI from ORBIS
HRV;HRV000003038;9043251;HOBOS;ZD R 173;HOBOS;9AA5953;238837240;25.65;>25m;false ;MMSI from ORBIS
HRV;HRV000003357;8984276;KORNAT;ZD R 219;KORNAT;9AA5968;238838740;28.96;>25m;false ;MMSI from ORBIS
HRV;HRV000003074;9523524;SARDINA II;ST R 15858;SARDINA II;9AA6486;238880340;39.95;>25m;false ;MMSI from ORBIS
HRV;HRV000003219;9537393;SIN KALI I;ZD R 184;SIN KALI I;9AA6099;238882640;39.81;>25m;false ;MMSI from ORBIS
HRV;HRV000003370;9242821;PELAGOS I;ZD R 215;PELAGOS I;9AA6197;238892340;27.24;>25m;false ;MMSI from ORBIS
HRV;HRV000003638;8941353;KAPETAN FERDO;ST R 299;KAPETAN FERDO;9AA6212;238893640;27.48;>25m;false ;MMSI from ORBIS
HRV;HRV000004792;9243100;PELAGOS IV;ZD R 186;PELAGOS IV;9AA6264;238899140;27.44;>25m;false ;MMSI from ORBIS
HRV;HRV000004774;8960086;CARICA;ZD R 187;CARICA;9AA6265;238899240;30.18;>25m;false ;MMSI from ORBIS
HRV;HRV000012099;9242857;TURETA;RK R 16040;TURETA;9AA6280;238900840;29.1;>25m;false ;MMSI from ORBIS
HRV;HRV000011846;8657366;OREB JEDAN;DB R 48;OREB JEDAN;9AA6282;238901340;26;>25m;false ;MMSI from ORBIS
HRV;HRV000004817;8969525;LUBIN DVA;ZD R 192;LUBIN DVA;9AA6299;238902840;31.1;>25m;false ;MMSI from ORBIS
HRV;HRV000014168;8939908;KAPETAN MARIN;DB R 51;KAPETAN MARIN;9AA6318;238905540;26.21;>25m;false ;MMSI from ORBIS
HRV;HRV000013298;9241736;ANTONI;PU R 269;ANTONI;9AA6321;238905840;29.54;>25m;false ;MMSI from ORBIS
HRV;HRV000002151;8983741;ŠKODA;ZD R 165;ŠKODA;9AA6388;238909140;30.9;>25m;false ;MMSI from ORBIS
HRV;HRV000000296;8927101;ŽDRILO 1;RK R 150;ŽDRILO 1;9A9646;238914540;25.35;>25m;false ;MMSI from ORBIS
HRV;HRV000010706;8657378;ORKA;DB R 50;ORKA;9AA6562;238921940;26;>25m;false ;MMSI from ORBIS
HRV;HRV000015209;8969745;NONA MILKA;ST R 301;NONA MILKA;9AA6575;238923240;29.03;>25m;false ;MMSI from ORBIS
HRV;HRV000015065;8657196;DINIVA;ST R 303;DINIVA;9AA6757;238934240;25.4;>25m;false ;MMSI from ORBIS
HRV;HRV000000011;8657433;SISOL;PU R 264;SISOL;9A8516;238975610;28.65;>25m;false ;MMSI from ORBIS
HRV;HRV000000081;8657445;SRDELA;RK R 139;SRDELA;9A3614;238988810;28.2;>25m;false ;MMSI from ORBIS
HRV;HRV000002578;8869244;KUN DVA;ZD R 117;KUN DVA;9AA7007;238989740;25.45;>25m;false ;MMSI from ORBIS
HRV;HRV000000421;8773378;GIRA 1;PU R 273;GIRA 1;9A8515;238990110;28.5;>25m;false ;MMSI from ORBIS
HRV;HRV000002903;8969848;TULJAN DVA;ZD R 179;TULJAN DVA;9AA5632;238993240;32.4;>25m;false ;MMSI from ORBIS
HRV;HRV000000906;8229638;JADRAN I;ST R 125;JADRAN I;9A3062;238997540;25.5;>25m;false ;MMSI from ORBIS
GRC;GRC000002528;8811443;Ν5076;ΝΠ5076;ΠΑΝΑΓΙΑ ΓΡΙΔΙΩΤΙΣΣΑ Ι;SW5942;239383000;28.3;>25m;false ;
GRC;GRC000003080;8989501;Ν10788;ΝΠ10788;ΜΑΡΙΑ Α;SX8597;239750000;36.3;>25m;false ;MMSI from ORBIS
GRC;GRC000018261;9646041;Ν9346;ΝΠ9346;ΧΡΥΣΟΥΛΑ;SW7960;239845000;40;>25m;false ;MMSI from ORBIS
GRC;GRC000003121;8785632;Ν8115;ΝΠ8115;ΝΑΞΟΣ;SV2762;240010000;33.75;>25m;false ;MMSI from ORBIS
GRC;GRC000022486;8783103;Ν969;ΝΘ969;ΚΑΠΕΤΑΝ ΚΩΣΤΑΣ;SY3522;240020000;30.4;>25m;false ;MMSI from ORBIS
GRC;GRC000022490;8787616;Ν957;ΝΘ957;ΑΓΙΟΣ ΑΝΔΡΕΑΣ;SY3521;240021000;30.2;>25m;false ;MMSI from ORBIS
GRC;GRC000022489;8788294;Ν956;ΝΘ956;ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ;SY3553;240030000;27.75;>25m;false ;MMSI from ORBIS
GRC;GRC000006703;8697237;Ν411;ΝΧ411;ΤΑΚΗΣ-ΜΙΜΗΣ;SY3054;240079000;28.97;>25m;false ;MMSI from ORBIS
GRC;GRC000022216;8687921;Ν7804;ΝΠ7804;ΚΩΝΣΤΑΝΤΙΝΟΣ;SX3541;240096000;27.68;>25m;false ;MMSI from ORBIS
GRC;GRC000006720;8698281;Ν428;ΝΧ428;ΚΩΝΣΤΑΝΤΙΝΟΣ Α;SY4235;240099000;30.2;>25m;false ;MMSI from ORBIS
GRC;GRC000022438;8694778;Ν952;ΝΘ952;ΔΗΜΗΤΡΙΟΣ;SY2079;240104000;28.6;>25m;false ;MMSI from ORBIS
GRC;GRC000533558;8694716;Ν978;ΝΘ978;ΑΡΓΩ;SY3239;240105000;32.95;>25m;false ;MMSI from ORBIS
GRC;GRC000022506;8696659;Ν380;ΝΜ380;ΠΑΝΑΓΙΩΤΗΣ;SY4450;240112000;34.5;>25m;false ;MMSI from ORBIS
GRC;GRC000015826;8697043;Ν1005;ΝΘ1005;ΓΕΩΡΓΙΟΣ Γ;SY4491;240120000;26.3;>25m;false ;
GRC;GRC000022512;8694297;Ν421;ΝΚ421;ΚΑΠΕΤΑΝ ΚΟΣΜΑΣ;SY4507;240131000;27.6;>25m;false ;MMSI from ORBIS
GRC;GRC000032048;8696972;Ν185;ΝΧ185;ΗΛΙΑΣ Ρ;SX7927;240137000;27;>25m;false ;MMSI from ORBIS
GRC;GRC000003135;8696958;Ν8941;ΝΠ8941;ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ;SY4563;240150000;34.4;>25m;false ;MMSI from ORBIS
GRC;GRC000041758;8694986;Ν254;ΝΧ254;ΤΑΞΙΑΡΧΗΣ;SY4575;240153000;34.5;>25m;false ;MMSI from ORBIS
GRC;GRC000022517;8788696;Ν1013;ΝΘ1013;ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ;SY4620;240164000;28.6;>25m;false ;MMSI from ORBIS
GRC;GRC000022716;9884899;Ν1362;ΝΘ1362;ΑΡΓΩ ΙΙΙ;SVA9418;240180400;29.54;>25m;false ;MMSI from ORBIS
GRC;GRC000022485;8787020;Ν977;ΝΘ977;ΚΩΝΣΤΑΝΤΗΣ Ι;SY3315;240220000;28.55;>25m;false ;MMSI from ORBIS
GRC;GRC000041765;8695112;Ν263;ΝΧ263;ΒΕΝΟΥΣ ΙΙ;SY5343;240238000;32.78;>25m;false ;MMSI from ORBIS
GRC;GRC000022505;8788701;Ν404;ΝΚ404;ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ ΙΙ;SY4136;240252000;26.1;>25m;false ;
GRC;GRC000560522;8697031;Ν316;ΝΚ316;ΛΙΒΕΡΗΣ-ΦΩΤΕΙΝΗ;SY2248;240258000;26.5;>25m;false ;MMSI from ORBIS
GRC;GRC000027447;8688975;Ν1359;ΝΘ1359;ΑΡΓΩ ΙΙ;SY5614;240259000;31.54;>25m;false ;MMSI from ORBIS
GRC;GRC000038663;8788476;Ν46;ΝΝ46;ΠΑΝΑΓΙΩΤΗΣ;SY5675;240280000;28.4;>25m;false ;MMSI from ORBIS
GRC;GRC000533594;8788608;Ν08;ΝΝΜ08;ΑΠΟΣΤΟΛΟΣ;SY5741;240298000;27.93;>25m;false ;MMSI from ORBIS
