id;mmsi;ship_name;length;length_class;country_iso3;type;imo;cfr;ircs;external_marking;tracking_activated;tracking_status;check;details;width
ESP000026159;224534000;RIO CAXIL;50.5;40-60 m;ESP;Bottom trawler;9329100;ESP000026159;ECHZ;3VI-4-4-04;TRUE;active;fleet register;NA;
ESP000022972;228004700;RIO DA BOUZA;30.47;25-40 m;FRA;Bottom trawler;9103257;ESP000022972;FFZU;BA922721;TRUE;active;fleet register;NA;
ESP000023724;224208650;RIO XUNCO;29;25-40 m;ESP;Bottom trawler;9183178;ESP000023724;EAGY;3FE-2-10-97;TRUE;active;fleet register;NA;
ESP000025942;224009000;RIODOMAR CUARTO;31.3;25-40 m;ESP;Bottom trawler;9317626;ESP000025942;EAYH;3HU-3-14-03;TRUE;active;fleet register;NA;
ESP000026256;224394000;RIODOMAR QUINTO;31.3;25-40 m;ESP;Bottom trawler;9317638;ESP000026256;ECHY;3HU-3-13-03;TRUE;active;fleet register;NA;
PRT000022828;263414760;ROAZ;32;25-40 m;PRT;Bottom trawler;9335393;PRT000022828;CUDO7;L-2059-C;TRUE;active;fleet register;NA;
ESP000022296;224048150;ROBERO;26.3;25-40 m;ESP;Other;8680909;ESP000022296;EA5457;3VI-7-1-92;TRUE;active;fleet register;NA;
ROM000004725;264900259;ROMFISH I;26.7;25-40 m;ROU;Bottom trawler;1502665;ROM000004725;YQHN;3 2916 CT;TRUE;active;fleet register;NA;
FRA000683777;227917000;RONSARD;32.8;25-40 m;FRA;Other;8910196;FRA000683777;FVHI;BA683777;TRUE;active;fleet register;NA;
FRA000933426;227800940;ROSE DE CASCIA;19.22;15-25 m;FRA;Bottom trawler;9831567;FRA000933426;FAE6796;BL933426;TRUE;active;fleet register;NA;
FRA000911294;226105000;ROSELEND;35.3;25-40 m;FRA;Bottom trawler;8996607;FRA000911294;FIZX;CC911294;FALSE;wreck;fleet register;NA;
NLD199702084;245899000;ROSEMARIE;42.36;40-60 m;NLD;Bottom trawler;9152662;NLD199702084;PEAV;KW-34;FALSE;wreck;fleet register;NA;
ESP000024775;224523000;ROSITA C;84.1;> 80 m;ESP;Purse seiner;9210969;ESP000024775;EAHJ;3BI-2-4-00;TRUE;active;fleet register;NA;
ESP000023373;224027550;ROSQUI;25.83;25-40 m;ESP;Bottom trawler;2855320;ESP000023373;EA2909;3AT-2-2-96;TRUE;active;fleet register;NA;
FRA000926613;228301700;ROSSOREN;28.4;25-40 m;FRA;Bottom trawler;9478731;FRA000926613;FNRN;LO926613;TRUE;active;fleet register;NA;
FIN000100002;230941650;ROXEN;37.92;25-40 m;FIN;Pelagic trawler;8912778;FIN000100002;OJPD;FIN-1111-U;TRUE;active;fleet register;NA;
HRV000000782;238161640;ROŠO;26.27;25-40 m;HRV;Purse seiner;7703089;HRV000000782;9AA2240;ZD R 150;TRUE;active;fleet register;NA;
BEL030671983;205155000;RUBENS;34.9;25-40 m;BEL;Bottom trawler;8410017;BEL030671983;OPCO;Z.67;TRUE;active;fleet register;NA;
PRT000001158;263408570;RUMO Á PESCA;26.1;25-40 m;PRT;Purse seiner;8799396;PRT000001158;CUOK;PTVIC-117941-C;TRUE;active;fleet register;NA;
SWE000000056;265765000;RUNAVIK;32.45;25-40 m;SWE;Bottom trawler;7628643;SWE000000056;SCHB;GG44;FALSE;exit;fleet register;NA;
ESP000015824;224544160;RUNO;28.6;25-40 m;ESP;Other;8812083;ESP000015824;EFGQ;3GI-4-2167;TRUE;active;fleet register;NA;
PRT000022746;263411770;S. PEDRO DO MAR;25;25-40 m;PRT;Bottom trawler;9275622;PRT000022746;CUFR8;PTOLH-119689-C;TRUE;active;fleet register;NA;
ESP000023709;224225320;SABINO SEGUNDO;28;25-40 m;ESP;Bottom trawler;9183154;ESP000023709;EAQU;3VILL-1-7-97;TRUE;active;fleet register;NA;
ESP000025497;224068560;SABRIMAR;25.1;25-40 m;ESP;Purse seiner;8538510;ESP000025497;EA6087;3CP-2-4-02;TRUE;active;fleet register;NA;
PRT000022690;263412840;SAGITTARIUS;28.5;25-40 m;PRT;Bottom trawler;9096870;PRT000022690;CUFD9;PTAVE-118031-C;TRUE;active;fleet register;NA;
FRA000683638;227378000;SAINT GOTHARD;32.8;25-40 m;FRA;Other;8811534;FRA000683638;FHVG;BA683638;TRUE;active;fleet register;NA;
FRA000933781;228099700;SAINTE MARIE DE LA MER II;24.95;15-25 m;FRA;Bottom trawler;9849411;FRA000933781;FJZU;DP933781;TRUE;active;fleet register;NA;
ESP000026018;224123720;SAIÑAS;30.9;25-40 m;ESP;Bottom trawler;8731863;ESP000026018;ECGN;3FE-1-1-01;TRUE;active;fleet register;NA;
ESP000024531;224762000;SAJABI;25;25-40 m;ESP;Other;8739566;ESP000024531;EAWP;3AL-2-2-99;TRUE;active;fleet register;NA;
DNK000044496;219023313;SAJONI;28.05;25-40 m;DNK;Bottom trawler;9788186;DNK000044496;OWDA;S486;TRUE;active;fleet register;NA;
ESP000024862;224619000;SALAIÑO;40.95;40-60 m;ESP;Other;9245964;ESP000024862;EBRG;3VI-5-17-00;TRUE;active;fleet register;NA;
LVA000005008;275460000;SALDUS;54.82;40-60 m;LVA;Other;8423155;LVA000005008;YL2888;LVR0848;TRUE;active;fleet register;NA;
ESP000025320;224056170;SAN ANTONIO BERRIA;34.8;25-40 m;ESP;Purse seiner;8740022;ESP000025320;EBXO;3SS-1-5-01;TRUE;active;fleet register;NA;
ESP000025996;224114650;SAN FERMIN BERRIA;33.3;25-40 m;ESP;Purse seiner;9317614;ESP000025996;EBVW;3SS-1-6-03;TRUE;active;fleet register;NA;
ESP000025089;224060000;SAN JORGE R;32.53;25-40 m;ESP;Bottom trawler;9276121;ESP000025089;EBWX;3HU-3-9-01;TRUE;active;fleet register;NA;
ESP000024179;224075190;SAN PRUDENTZIO BERRIA;36;25-40 m;ESP;Purse seiner;9181948;ESP000024179;EAUY;3SS-3-3-98;TRUE;active;fleet register;NA;
ESP000023834;224049650;SAN ROQUE DIVINO;31.5;25-40 m;ESP;Purse seiner;9188063;ESP000023834;EA3317;3ST-2-3-98;TRUE;active;fleet register;NA;
PRT000000077;263506000;SANDRO CUNHA;36.5;25-40 m;PRT;Bottom trawler;7413153;PRT000000077;CUZF;LX-78-N;TRUE;active;fleet register;NA;
ESP000025288;224056130;SANPER;25;25-40 m;ESP;Bottom trawler;8740034;ESP000025288;EBZE;3VILL-1-4-01;TRUE;active;fleet register;NA;
ESP000024619;224011550;SANT JOAN B;25.06;25-40 m;ESP;Bottom trawler;8739750;ESP000024619;EA4551;3CP-1-2-00;TRUE;active;fleet register;NA;
ESP000022924;224220140;SANT PAU;25.2;25-40 m;ESP;Bottom trawler;2857031;ESP000022924;EA3797;3CP-3-1-94;TRUE;active;fleet register;NA;
PRT000001334;263388000;SANTA ANITA;34.05;25-40 m;PRT;Bottom trawler;8001050;PRT000001334;CUPS;PTLEI-112978-C;FALSE;exported;fleet register;NA;
PRT000000101;263531000;SANTA CRISTINA;80.3;> 80 m;PRT;Bottom trawler;6608309;PRT000000101;CUFE;PTAVE-118939-N;TRUE;active;fleet register;NA;
CYP000000797;209499000;SANTA ELENA;27.8;25-40 m;CYP;Bottom trawler;3558383;CYP000000797;P3UK;394422;TRUE;active;fleet register;NA;
ESP000024178;224075180;SANTA LUZIA HIRU;31.2;25-40 m;ESP;Purse seiner;9181950;ESP000024178;EAUX;3SS-3-4-98;TRUE;active;fleet register;NA;
PRT000000099;263528000;SANTA MAFALDA;80.3;> 80 m;PRT;Bottom trawler;6805268;PRT000000099;CUFH;A-1940-N;TRUE;active;fleet register;NA;
CYP000000786;209232000;SANTA MARIA;25.4;25-40 m;CYP;Bottom trawler;7634745;CYP000000786;C4SK;374217;TRUE;active;fleet register;NA;
ESP000024462;224935000;SANTA MARIA R;32.6;25-40 m;ESP;Bottom trawler;9225835;ESP000024462;EAPA;3HU-3-10-99;TRUE;active;fleet register;NA;
ESP000015953;224888000;SANTA MARIÑA;48.96;40-60 m;ESP;Bottom trawler;8619675;ESP000015953;EEMX;3VI-5-10026;TRUE;active;fleet register;NA;
ESP000027665;263589000;SANTA PRINCESA;65.5;60-80 m;PRT;Bottom trawler;8609357;ESP000027665;CUIZ5;PTVDC-112150-N;TRUE;active;fleet register;NA;
ESP000024170;224040260;SANTANA BERRIA;36;25-40 m;ESP;Purse seiner;9193173;ESP000024170;EAVI;3SS-3-5-98;TRUE;active;fleet register;NA;
ESP000025937;224387000;SANTO DO MAR;49.9;40-60 m;ESP;Bottom trawler;9329174;ESP000025937;ECFA;3GC-1-1-04;TRUE;active;fleet register;NA;
ESP000024046;224139820;SANTO NIÑO;29.85;25-40 m;ESP;Other;8733811;ESP000024046;EALD;3AL-2-4-98;TRUE;active;fleet register;NA;
GBR000B13857;230061850;SANTOS;33.51;25-40 m;FIN;Pelagic trawler;8619819;GBR000B13857;OH3712;FIN-1145-T;TRUE;active;fleet register;NA;
ESP000023835;224040840;SANTUARIO BARQUEREÑO;30.5;25-40 m;ESP;Other;9188075;ESP000023835;EARU;3GI-4-3-98;TRUE;active;fleet register;NA;
PRT000024683;255402880;SARAGARSA;26;25-40 m;PRT;Other;8687361;PRT000024683;CUWQ2;FN-1757-C;TRUE;active;fleet register;NA;
SWE000008077;219294000;SARON;35.12;25-40 m;DNK;Bottom trawler;9212682;SWE000008077;OWDM;S158;TRUE;active;fleet register;NA;
FRA000612366;227883000;SCAPIRIA 1;30.33;25-40 m;FRA;Other;8502298;FRA000612366;FHAD;LR612366;TRUE;active;fleet register;NA;
DEU000590300;245647000;SCHILLHÖRN;39.3;25-40 m;NLD;Dredger;8100612;DEU000590300;PHJJ;HA-36;TRUE;active;fleet register;NA;
FRA000919999;226347000;SCOMBRUS;81.37;> 80 m;FRA;Pelagic trawler;9828936;FRA000919999;FLVN;CC919999;TRUE;active;fleet register;NA;
PRT000022722;263408340;SCORPIUS;27.9;25-40 m;PRT;Bottom trawler;9096882;PRT000022722;CUFD4;A-3570-C;TRUE;active;fleet register;NA;
DEU000110400;211267780;SEEWOLF;30.34;25-40 m;DEU;Bottom trawler;8509052;DEU000110400;DFAC;NC309;FALSE;wreck;fleet register;NA;
ESP000026677;224186960;SEGUNDA DEL MAR;28;25-40 m;ESP;Bottom trawler;9095216;ESP000026677;EABU;3CO-6-2-06;TRUE;active;fleet register;NA;
ESP000026055;224113850;SEGUNDO ANTONIO JUANA;25.4;25-40 m;ESP;Bottom trawler;8525549;ESP000026055;EA7142;3HU-2-4-04;TRUE;active;fleet register;NA;
ESP000015483;224099450;SEGUNDO RIBEL;28.6;25-40 m;ESP;Other;8716394;ESP000015483;EDQD;3VI-7-3549;TRUE;active;fleet register;NA;
ESP000026217;224132850;SEMPRE GALAICO;26;25-40 m;ESP;Purse seiner;9335288;ESP000026217;ECCO;3VILL-5-2-03;TRUE;active;fleet register;NA;
ESP000023084;224687000;SEMPRE LAGOAL;25.7;25-40 m;ESP;Other;8734932;ESP000023084;EA5878;3VI-7-11-94;TRUE;active;fleet register;NA;
LVA000000071;275171000;SENATOR;61.17;60-80 m;LVA;Bottom trawler;6812986;LVA000000071;YLAC;LVR0834;TRUE;active;fleet register;NA;
LVA000000242;275151000;SENCIS;25.45;25-40 m;LVA;Pelagic trawler;8729303;LVA000000242;YLJJ;LVR0662;TRUE;active;fleet register;NA;
ESP000024283;224204520;SERENIN;30;25-40 m;ESP;Bottom trawler;9208966;ESP000024283;EALA;3VI-5-8-99;FALSE;wreck;fleet register;NA;
ESP000024594;224006930;SERRA AITANA;25;25-40 m;ESP;Bottom trawler;8791186;ESP000024594;EA4720;3AT-4-1-00;TRUE;active;fleet register;NA;
NLD193002045;245873000;SHELLFISH;33.05;25-40 m;NLD;Dredger;8571275;NLD193002045;PF5233;HA-15;TRUE;active;fleet register;NA;
IRL000I10173;230001770;SHEMARA;38.05;25-40 m;FIN;Pelagic trawler;7904750;IRL000I10173;OJ6077;FIN-1115-U;TRUE;active;fleet register;NA;
ITA000007909;247146950;SICULA PESCA;29.5;25-40 m;ITA;Bottom trawler;8128054;ITA000007909;IKIW;00MV00334M;TRUE;active;fleet register;NA;
DEU001980300;211363300;SIEBENNUS GERJETS;38.65;25-40 m;DEU;Dredger;9001899;DEU001980300;DCYE;HOO71;TRUE;active;fleet register;NA;
ESP000025246;224055240;SIEMPRE ANTARES;33;25-40 m;ESP;Other;8731875;ESP000025246;EBYX;3VI-5-3-02;TRUE;active;fleet register;NA;
ESP000023561;224153130;SIEMPRE BELLA VISTA;28.5;25-40 m;ESP;Other;9166089;ESP000023561;EAPI;3FE-2-6-97;TRUE;active;fleet register;NA;
ESP000025006;224752000;SIEMPRE BELUSO;38.5;25-40 m;ESP;Other;8733380;ESP000025006;EBRM;3VI-5-21-00;TRUE;active;fleet register;NA;
ESP000024441;224020000;SIEMPRE JUAN LUIS;27.3;25-40 m;ESP;Other;8733407;ESP000024441;EA3663;3VI-7-14-99;TRUE;active;fleet register;NA;
ESP000023552;224100920;SIEMPRE LANDERA;28.41;25-40 m;ESP;Purse seiner;9151670;ESP000023552;EA3076;3BI-2-3-97;TRUE;active;fleet register;NA;
ESP000027050;225378000;SIEMPRE MADRE DOLORES;29.45;25-40 m;ESP;Other;9476549;ESP000027050;EAHW;3LU-3-3-07;TRUE;active;fleet register;NA;
ESP000024499;224452000;SIEMPRE NUEVO ANGEL;29;25-40 m;ESP;Other;9221504;ESP000024499;EAXQ;3VI-5-3-00;TRUE;active;fleet register;NA;
ESP000023251;224103220;SIEMPRE PECO;27;25-40 m;ESP;Purse seiner;8735302;ESP000023251;EA2630;3ST-3-1-96;TRUE;active;fleet register;NA;
ESP000025406;224069960;SIEMPRE PERLA;28;25-40 m;ESP;Other;9266736;ESP000025406;EBZI;3VI-5-7-02;TRUE;active;fleet register;NA;
ESP000026999;224936000;SIEMPRE REVUELTA;33.5;25-40 m;ESP;Other;9344904;ESP000026999;ECDS;3LU-2-4-06;TRUE;active;fleet register;NA;
ESP000023761;224029760;SIEMPRE SAN BENITO;28;25-40 m;ESP;Other;9194206;ESP000023761;EA3208;3VI-7-23-97;TRUE;active;fleet register;NA;
ESP000023363;224138280;SIEMPRE SAN PRUDENCIO;28;25-40 m;ESP;Other;9163386;ESP000023363;EA2815;3FE-2-4-96;TRUE;active;fleet register;NA;
ESP000024193;224079240;SIEMPRE SANTA MARIA;26.64;25-40 m;ESP;Purse seiner;2858891;ESP000024193;EA4022;3ST-6-2-99;TRUE;active;fleet register;NA;
ESP000025775;228082600;SIEMPRE VIRIATO;29;25-40 m;FRA;Other;8731825;ESP000025775;FJVW;IO933825;TRUE;active;fleet register;NA;
DNK000012289;219443000;SIGNET;34.8;25-40 m;DNK;Bottom trawler;6612178;DNK000012289;OZQG;HG410;TRUE;active;fleet register;NA;
FRA000554922;228221000;SILURE;26.09;25-40 m;FRA;Other;8328795;FRA000554922;FULX;BA554922;TRUE;active;fleet register;NA;
SWE000009795;230665000;SILVERFORS;40.05;40-60 m;FIN;Pelagic trawler;8322765;SWE000009795;OJRS;FIN-1146-T;TRUE;active;fleet register;NA;
DEU500990110;211413470;SIMON ALEXANDER;43.6;40-60 m;DEU;Dredger;8981523;DEU500990110;DLXQ;WYK9;TRUE;active;fleet register;NA;
ESP000025499;263436260;SIMON BALAYO SAMBADE;33.7;25-40 m;PRT;Bottom trawler;9313319;ESP000025499;CUZY2;PTLEI-117561-C;TRUE;active;fleet register;NA;
LTU000000357;277510000;SIMONAS DAUKANTAS;120;> 80 m;LTU;Pelagic trawler;8607220;LTU000000357;LYAH;KL 872;TRUE;active;fleet register;NA;
FRA000545164;246742000;SIMPLON;34.3;25-40 m;NLD;Demersal seiner;8108688;FRA000545164;PCFG;SCH-65;TRUE;active;fleet register;NA;
ESP000023627;224046190;SIN QUERER TRES;28;25-40 m;ESP;Purse seiner;8735833;ESP000023627;EA3126;3ST-2-4-97;TRUE;active;fleet register;NA;
PRT000024790;263430540;SINEIRA;25;25-40 m;PRT;Purse seiner;8797673;PRT000024790;CUJG9;PTSIE-119371-C;TRUE;active;fleet register;NA;
ESP000004999;224102680;SINERA;28;25-40 m;ESP;Bottom trawler;2859132;ESP000004999;EA2648;3TA-3-2700;TRUE;active;fleet register;NA;
DNK000006781;275420000;SIRIUS;33.5;25-40 m;LVA;Bottom trawler;8612108;DNK000006781;YL2771;LVR0842;TRUE;active;fleet register;NA;
HRV000000011;238975610;SISOL;28.65;25-40 m;HRV;Purse seiner;8657433;HRV000000011;9A8516;PU R 264;TRUE;active;fleet register;NA;
HRV000016261;238019940;SJAJNI;25.6;25-40 m;HRV;Bottom trawler;8773407;HRV000016261;9A2207;ST R 324;TRUE;active;fleet register;NA;
DNK000045999;219027026;SKAGERAK;28.05;25-40 m;DNK;Bottom trawler;9873058;DNK000045999;OYHD;S107;TRUE;active;fleet register;NA;
ESP000027797;224118000;SOCYO;40.8;40-60 m;ESP;Other;9832884;ESP000027797;EANN;3VI-5-3-17;TRUE;active;fleet register;NA;
BEL030182000;205306000;SOETKIN;37.79;25-40 m;BEL;Bottom trawler;9222065;BEL030182000;OPAR;Z.18;TRUE;active;fleet register;NA;
ESP000027005;224260470;SOL TERCER;26.2;25-40 m;ESP;Bottom trawler;8794293;ESP000027005;EA4399;3AT-6-2-06;TRUE;active;fleet register;NA;
DNK000040851;205775000;SOLA GRATIA;27.49;25-40 m;BEL;Bottom trawler;9599509;DNK000040851;OPLN;Z.300;TRUE;active;fleet register;NA;
SWE000007126;230983690;SONNSKÄR;33.77;25-40 m;FIN;Pelagic trawler;NA;SWE000007126;OJKN;FIN-13-V;TRUE;active;fleet register;NA;
DNK000012028;219121000;SOPHIA HAMETNER;39.85;25-40 m;DNK;Bottom trawler;8704846;DNK000012028;OUOS;R500;FALSE;wreck;fleet register;NA;
BEL030392021;205248000;SOPHIE;37.95;25-40 m;BEL;Bottom trawler;9899624;BEL030392021;OPEV;Z.39;TRUE;active;fleet register;NA;
ESP000023982;224135530;SORD;27.4;25-40 m;ESP;Bottom trawler;8737611;ESP000023982;EA3566;3TA-3-1-98;TRUE;active;fleet register;NA;
NLD201801159;244013672;SPES NOVA;32.22;25-40 m;NLD;Bottom trawler;9843479;NLD201801159;PDLR;UK-205;TRUE;active;fleet register;NA;
HRV000000081;238988810;SRDELA;28.2;25-40 m;HRV;Purse seiner;8657445;HRV000000081;9A3614;RK R 139;TRUE;active;fleet register;NA;
FRA000859076;227145600;ST SOPHIE FRANCOIS 2;37.5;25-40 m;FRA;Purse seiner;9251470;FRA000859076;FPCT;ST859076;TRUE;active;fleet register;NA;
FRA000923752;228141800;ST SOPHIE FRANCOIS 3;37.5;25-40 m;FRA;Purse seiner;9264415;FRA000923752;FQCG;ST923752;TRUE;active;fleet register;NA;
GBR000C16613;220507000;ST.ANTHONY;42.35;40-60 m;DNK;Bottom trawler;9190585;GBR000C16613;OXQB;L510;TRUE;active;fleet register;NA;
EST160629009;276830000;STEFFANO;63.83;60-80 m;EST;Bottom trawler;9180346;EST160629009;ESKS;EK-1601;TRUE;active;fleet register;NA;
LVA000001067;275416000;STELLA;25.45;25-40 m;LVA;Pelagic trawler;8860157;LVA000001067;YL2759;LVR0841;TRUE;active;fleet register;NA;
ITA000013273;247096450;STELLA MADRE;25.5;25-40 m;ITA;Bottom trawler;NA;ITA000013273;IJJL;00TM00293;TRUE;active;fleet register;NA;
PRT000019419;204218000;STELLA MARIS;29.5;25-40 m;PRT;Other;8880602;PRT000019419;CUGS7;V-1104-C;TRUE;active;fleet register;NA;
SWE000010025;219026318;STELLA NOVA IX;49.84;40-60 m;DNK;Bottom trawler;9741164;SWE000010025;OYQN;S464;TRUE;active;fleet register;NA;
IRL000I11722;245308000;STELLA POLARIS;30.5;25-40 m;NLD;Demersal seiner;8700802;IRL000I11722;PHSU;UK-22;TRUE;active;fleet register;NA;
NLD200113658;244860535;STELLAR;31.67;25-40 m;NLD;Demersal seiner;9241229;NLD200113658;PBCX;SL-45;TRUE;active;fleet register;NA;
FRA000911313;226180000;STERENN;67.3;60-80 m;FRA;Purse seiner;9225548;FRA000911313;FIYL;CC911313;TRUE;active;fleet register;NA;
BEL010511983;205277000;STORMVOGEL;33;25-40 m;BEL;Bottom trawler;8308642;BEL010511983;OPBY;O.51;TRUE;active;fleet register;NA;
LVA000000094;275220000;STRAUPE;25.33;25-40 m;LVA;Pelagic trawler;8897758;LVA000000094;YL2297;LVR0799;TRUE;active;fleet register;NA;
ESP000022829;224052970;SUKARI PRIMERO;31;25-40 m;ESP;Other;9106003;ESP000022829;EAAU;3ST-4-1-94;TRUE;active;fleet register;NA;
ROM000005901;264163331;SUNNY 1;25.5;25-40 m;ROU;Bottom trawler;NA;ROM000005901;YP3331;3 5466 CT;TRUE;active;fleet register;NA;
NLD199101572;245612000;SURSUM CORDA;41.35;40-60 m;NLD;Bottom trawler;9034119;NLD199101572;PHVB;UK-172;TRUE;active;fleet register;NA;
ESP000021768;224094520;SUSO;26.3;25-40 m;ESP;Other;9007245;ESP000021768;EHBT;3VI-7-3557;TRUE;active;fleet register;NA;
SWE000006742;265716000;SVANVIK;32.06;25-40 m;SWE;Bottom trawler;5050397;SWE000006742;SGNM;GG578;TRUE;active;fleet register;NA;
FRA000318345;227588000;SYLVANNA;33.25;25-40 m;FRA;Other;7115593;FRA000318345;FSBS;LR318345;TRUE;active;fleet register;NA;
PRT000020848;263441831;SÃO GONÇALINHO;28;25-40 m;PRT;Bottom trawler;9179804;PRT000020848;CUVN;PTAVE-113954-C;TRUE;active;fleet register;NA;
HRV000004925;238369040;TACOMA;37.1;25-40 m;HRV;Purse seiner;8680961;HRV000004925;9AA8122;ZD R 213;TRUE;active;fleet register;NA;
ESP000012644;224166160;TAFIRA;36.83;25-40 m;ESP;Bottom trawler;5348512;ESP000012644;EBZP;3GC-1-2489;TRUE;active;fleet register;NA;
ESP000026780;224581000;TALASA;39;25-40 m;ESP;Other;9339210;ESP000026780;ECBN;3VILL-1-7-02;TRUE;active;fleet register;NA;
FRA000911320;226240000;TALENDUIC;79.8;60-80 m;FRA;Purse seiner;8919465;FRA000911320;FOVN;CC911320;FALSE;exported;fleet register;NA;
EST010101056;277544000;TAURUS;58;40-60 m;LTU;Bottom trawler;8411023;EST010101056;LYAY;KL 898;TRUE;active;fleet register;NA;
ESP000010258;224392000;TEMIS PRIMERO;36.48;25-40 m;ESP;Other;7396941;ESP000010258;EGNK;3VI-5-9848;TRUE;active;fleet register;NA;
NLD200002595;245316000;TEUNIS VAN ATJE;27.1;25-40 m;NLD;Demersal seiner;9250115;NLD200002595;PCUY;UK-145;TRUE;active;fleet register;NA;
DNK000044616;219058000;THEMIS;63;60-80 m;DNK;Bottom trawler;9806859;DNK000044616;OXNP;S144;TRUE;active;fleet register;NA;
FRA000918296;227143600;THOMAS NICOLAS II;23.4;15-25 m;FRA;Pelagic trawler;9234733;FRA000918296;FKDT;SN918296;TRUE;active;fleet register;NA;
FRA000933780;228099800;TIGER'S III;24.95;15-25 m;FRA;Bottom trawler;9850991;FRA000933780;FJZV;DP933780;TRUE;active;fleet register;NA;
IRL000I13642;219028700;TINA JEANETTE;50.7;40-60 m;DNK;Pelagic trawler;9133898;IRL000I13642;OZII;L920;TRUE;active;fleet register;NA;
ESP000024648;224003100;TIO GEL SEGON;35.95;25-40 m;ESP;Purse seiner;8733988;ESP000024648;EAXZ;3TA-3-1-00;TRUE;active;fleet register;NA;
PRT000022745;263578000;TONI PIRES;28.7;25-40 m;PRT;Bottom trawler;9280031;PRT000022745;CUPT7;PM-1244-C;TRUE;active;fleet register;NA;
ESP000022937;224010920;TONI SEGUNDO;25.1;25-40 m;ESP;Bottom trawler;2862000;ESP000022937;EA2924;3BA-1-4-91;TRUE;active;fleet register;NA;
ESP000022870;224070230;TONI-LI SEGUNDO;25.06;25-40 m;ESP;Bottom trawler;9055785;ESP000022870;EA6325;3BA-6-3-92;TRUE;active;fleet register;NA;
SWE000000055;265708000;TOR-ÖN;34.98;25-40 m;SWE;Pelagic trawler;7638014;SWE000000055;SCGX;GG204;TRUE;active;fleet register;NA;
SWE000010331;266000000;TOR-ÖN;49.99;40-60 m;DNK;Pelagic trawler;9840116;SWE000010331;OUJF;S204;FALSE;mmsi change;fleet register;NA;
SWE000010307;265028000;TORLAND;49.99;40-60 m;SWE;Pelagic trawler;9840104;SWE000010307;SBHC;GG207;TRUE;active;fleet register;NA;
ITA000023376;247354400;TORRE ITALIA;79.59;60-80 m;ITA;Purse seiner;9151084;ITA000023376;IBIO;00BA00342M;TRUE;active;fleet register;NA;
ESP000025885;224087000;TORREDELORO R;33.53;25-40 m;ESP;Bottom trawler;9292424;ESP000025885;EAKA;3HU-3-12-03;TRUE;active;fleet register;NA;
ESP000024548;224005790;TOSCA TERCERO;28;25-40 m;ESP;Other;9233052;ESP000024548;EA4581;3VI-7-5-00;TRUE;active;fleet register;NA;
FRA000545762;227384000;TOURMALET;34;25-40 m;FRA;Demersal seiner;8219499;FRA000545762;FIGZ;CC545762;TRUE;active;fleet register;NA;
DNK000014198;277346000;TOVĖ;35.95;25-40 m;LTU;Pelagic trawler;5362087;DNK000014198;LYSF;KL 788;TRUE;active;fleet register;NA;
ESP000026063;224121650;TRAVESAU;28.5;25-40 m;ESP;Bottom trawler;9099755;ESP000026063;ECEX;3GI-6-3-03;FALSE;exported;fleet register;NA;
ESP000024087;224205420;TRAVESIA;26.5;25-40 m;ESP;Bottom trawler;9193367;ESP000024087;EARF;3GI-6-1-99;TRUE;active;fleet register;NA;
FRA000925754;660001900;TREVIGNON;84.12;> 80 m;FRA;Purse seiner;9359698;FRA000925754;FMJQ;DI925754;TRUE;active;fleet register;NA;
DEU500960110;211282410;TRIJNTJE;43.38;40-60 m;DEU;Dredger;9179098;DEU500960110;DJEI;WYK3;TRUE;active;fleet register;NA;
ESP000026469;224623000;TRONIO;55;40-60 m;ESP;Other;9361603;ESP000026469;ECJF;3GC-1-2-05;TRUE;active;fleet register;NA;
ESP000025231;224069850;TUKU TUKU;32;25-40 m;ESP;Purse seiner;9248875;ESP000025231;EBXE;3SS-1-4-01;TRUE;active;fleet register;NA;
HRV000001446;238294140;TULJAN;25.79;25-40 m;HRV;Purse seiner;6406751;HRV000001446;9AA6508;ST R 10421;TRUE;active;fleet register;NA;
HRV000002903;238993240;TULJAN DVA;31.6;25-40 m;HRV;Purse seiner;8969848;HRV000002903;9AA5632;ZD R 179;TRUE;active;fleet register;NA;
SWE000007060;265769000;TUNAFJORD;25.91;25-40 m;SWE;Bottom trawler;7400314;SWE000007060;SKBH;FG111;TRUE;active;fleet register;NA;
NLD199702111;246015000;TUNIS VAN LUUT;33.55;25-40 m;NLD;Demersal seiner;9044786;NLD199702111;PGBK;UK-224;TRUE;active;fleet register;NA;
HRV000012099;238900840;TURETA;29.1;25-40 m;HRV;Purse seiner;9242857;HRV000012099;9AA6280;RK R 16040;TRUE;active;fleet register;NA;
ESP000025540;224079440;TXINGUDI;31.6;25-40 m;ESP;Purse seiner;9280237;ESP000025540;ECCF;3SS-1-1-03;TRUE;active;fleet register;NA;
ESP000025900;224103000;TXORI ARGI;106.5;> 80 m;ESP;Purse seiner;9286724;ESP000025900;ECEQ;3BI-2-1-03;TRUE;active;fleet register;NA;
ESP000025870;224218000;TXORI BI;37.8;25-40 m;ESP;Bottom trawler;9319789;ESP000025870;ECEE;3LU-3-2-03;TRUE;active;fleet register;NA;
ESP000027068;225375000;TXORI GORRI;95.8;> 80 m;ESP;Purse seiner;9383156;ESP000027068;ECNP;3BI-2-1-07;TRUE;active;fleet register;NA;
